brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Raven,Endeavour,ETA 2824-2,Black Dial,Diver,No,https://www.extropian.co/watches/raven-endeavour-eta-2824-2-black-dial,750,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,44,-,13.5,49,Round,No,Brushed,Yes,Black,-,Plain,-,Applied,-,No,-,-,No,ETA 2824-2,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,22,Jubilee Style,-,Brushed,Spring-bars,Deployant Quick Adjust,316L Stainless Steel,500,1,USA,-,-,USA,500,45mm wide bezel,https://extropian.b-cdn.net/data/brand_images/Raven-Endeavour-ETA 2824-2-Black Dial-05ab?optimizer=image&quality=100,https://ravenwatches.com
Steinhart,Ocean 39 Adventure classic Diver Watch,All,-,-,-,https://www.extropian.co/watches/steinhart-ocean-39-adventure-classic-diver-watch-all,5390,4900,,Yes,-,-,-,-,316L Stainless Steel,39,13,130,-,-,-,-,-,Black,-,-,-,-,-,Yes,BGW9,-,-,SW200-1 Elabor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,-,-,-,-,Sapphire,Domed,Yes,-,316L Stainless Steel,316L Stainless Steel,-,-,-,-,Screwdown,-,316L Stainless Steel,-,-,20,-,-,-,-,Spring-bars,-,316L Stainless Steel,1000,-,-,-,-,-,1000,-,https://extropian.b-cdn.net/data/brand_images/Steinhart-Ocean 39 Adventure classic Diver Watch-All---mihi?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Straton,Syncro,Block Minute Dive Bezel,Version A Blue,Rally Chronograph,No,https://www.extropian.co/watches/straton-syncro-block-minute-dive-bezel-version-a-blue,499,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,44,-,14.9,49.9,Round,No,Brushed & Polished,No,Blue,-,-,-,Applied,Obelisque,No,C3 SL,No,No,Seiko Meca-quartz VK64,Meca-quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,-,No,Screwdown,Chronograph,Leather (Rally),No,No,22,-,-,-,-,-,Pin Buckle,316L Stainless Steel,200,2,Switzerland,-,-,Switzerland,200,-,https://extropian.b-cdn.net/data/brand_images/Straton-Syncro-Block Minute Dive Bezel-Version A Blue-f887?optimizer=image&quality=100,https://www.stratonwc.com
Studio Underd0g,Bicompax,ST-1901,Go0fy Panda,Chronograph,No,https://www.extropian.co/watches/studio-underd0g-bicompax-st-1901-go0fy-panda,475,,,Sold Out,-,No,2021-03-10,316L Stainless Steel,316L Stainless Steel & Sapphire,38.5,13.6,10.8,44.5,Round,No,Brushed & Polished,No,White,-,Plain,Textured,Raised,Pencil,No,C3 SL,No,No,Seagull ST1901,Handwind,50,21.600 / 3Hz / 6 Movements Per Second,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,Chronograph,Leather,No,No,20,16,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,UK,-,-,UK,50,Swan Neck Regulator,https://extropian.b-cdn.net/data/brand_images/Studio Underd0g-Bicompax-ST-1901-Go0fy Panda-699a?optimizer=image&quality=100,https://underd0g.com
Steinhart,Ocean One GMT BLUE-RED Ceramic blue dial,All,-,-,-,https://www.extropian.co/watches/steinhart-ocean-one-gmt-blue-red-ceramic-blue-dial-all,7150,6500,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,42,13,130,-,-,-,-,-,Blue,-,-,-,-,-,Yes,BGW9,-,-,SW330-2 labor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,-,-,-,-,Sapphire,Flat,Yes,-,-,-,-,-,-,-,Screwdown,-,316L Stainless Steel,-,-,22,-,-,-,-,Spring-bars,-,316L Stainless Steel,3000,-,-,-,-,-,3000,-,https://extropian.b-cdn.net/data/brand_images/Steinhart-Ocean One GMT BLUE-RED Ceramic blue dial-All---f4kE?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Raven,Trekker,Bronze 39mm,Green Dial - Bronze Bezel,Diver,No,https://www.extropian.co/watches/raven-trekker-bronze-39mm-green-dial-bronze-bezel,1100,,,Sold Out,30,No,-,Bronze,316L Stainless Steel,39,-,-,-,Round,No,-,Yes,Green,-,-,Glossy,-,-,No,BGW9,No,No,ETA 2824-2,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,Bronze,Bronze,Dive Count-Up (60mn),-,-,No,Screwdown,No,Rubber (Silicone),No,No,-,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Raven-Trekker-Bronze 39mm-Green Dial - Bronze Bezel-2c84?optimizer=image&quality=100,https://ravenwatches.com
Raven,Solitude,All,Green – Gold,Diver,No,https://www.extropian.co/watches/raven-solitude-all-green-gold,500,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,13,-,47,Round,No,Brushed & Polished,Yes,Green,-,Plain,-,Applied,-,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,-,316L Stainless Steel,-,Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,18,-,Pin and Collar,Brushed & Polished,Spring-bars,Deployant Quick Adjust,316L Stainless Steel,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Raven-Solitude-All-Black Dial – 12 Hour Bezel-1f71?optimizer=image&quality=100,https://ravenwatches.com
Steinhart,Ocean 2 premium Carbon Red Diver Watch,All,-,-,-,https://www.extropian.co/watches/steinhart-ocean-2-premium-carbon-red-diver-watch-all,8470,7700,,Yes,-,-,-,Carbon Fiber,316L Stainless Steel,43,14.5,145,-,-,-,-,-,White,-,-,-,-,-,Yes,BGW9,-,-,SW200-1 Elabor premium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,-,-,-,-,Sapphire,Domed,Yes,-,Ceramic,Ceramic,-,-,-,-,Screwdown,-,Leather,-,-,22,-,-,-,DLC,Spring-bars,-,316L Stainless Steel,3000,-,-,-,-,-,3000,-,https://extropian.b-cdn.net/data/brand_images/Steinhart-Ocean 2 premium Carbon Red Diver Watch-All---F9K9?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Squale,Matic Grey Mesh,All,-,-,-,https://www.extropian.co/watches/squale-matic-grey-mesh-all,1320,,,Out of Stock,-,-,-,-,-,44,16,16,51,-,-,Polished,-,Grey,-,-,-,Applied,-,Yes,C3,-,-,Sellita SW 200-1,Automatic,-,28.8,-,Yes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Domed,-,-,316L Stainless Steel,316L Stainless Steel,-,Uni,-,-,Screwdown,-,316L Stainless Steel,-,-,22,-,-,-,-,-,-,-,50,2,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Squale-Matic Grey Mesh-All---5qI2?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Raven,Venture,II,Blue - Black Bezel,Diver,No,https://www.extropian.co/watches/raven-venture-ii-blue-black-bezel,710,,,Sold Out,50,No,-,316L Stainless Steel,316L Stainless Steel,42,13.8,13,49.5,Round,No,Brushed,Yes,Blue,-,Plain,-,-,-,No,BGW9,No,No,ETA 2824-2,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,18,Oyster Type,Screws,Brushed,Spring-bars,Deployant Quick Adjust,316L Stainless Steel,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Raven-Venture-II-Blue - Black Bezel-3efe?optimizer=image&quality=100,https://ravenwatches.com
Straton,Comp Driver,Meca-Quartz,Version A Blue,Rally Chronograph,No,https://www.extropian.co/watches/straton-comp-driver-meca-quartz-version-a-blue,499,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,13,45,Cushion,No,-,No,Blue,-,Plain,-,Applied,Baton,No,-,No,No,Seiko Meca-quartz VK64,Quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,22,20,-,-,-,-,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/Straton-Comp Driver-Meca-Quartz-Version A Blue-3333?optimizer=image&quality=100,https://www.stratonwc.com
Straton,Curve Chrono,"39,5mm",Version A Black,Rally Chronograph,No,https://www.extropian.co/watches/straton-curve-chrono-39-5mm-version-a-black,499,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,14.5,13.9,46.5,Cushion,No,Brushed & Polished,No,Black,-,Plain,-,Applied,Obelisque,No,C3 SL,No,No,Seiko Meca-quartz VK64,Meca-quartz,-,32MHz (Quartz),-,No,Flyback,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,12-Hour,Screwdown,Chronograph,Leather (Rally),No,No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,"https://extropian.b-cdn.net/data/brand_images/Straton-Curve Chrono-39,5mm-Version A Black-0161?optimizer=image&quality=100",https://www.stratonwc.com
Straton,Comp Driver,Automatic,Version E Green,Rally Chronograph,No,https://www.extropian.co/watches/straton-comp-driver-automatic-version-e-green,1199,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,13,45,Cushion,No,-,No,Green,-,Plain,-,Applied,Baton,No,-,No,No,ETA 2894-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,22,20,-,-,-,-,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/Straton-Comp Driver-Automatic-Version E Green-5ed0?optimizer=image&quality=100,https://www.stratonwc.com
Straton,Comp Driver,Automatic,Version C Grey,Rally Chronograph,No,https://www.extropian.co/watches/straton-comp-driver-automatic-version-c-grey,1199,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,13,45,Cushion,No,-,No,Grey,-,Plain,-,Applied,Baton,No,-,No,No,ETA 2894-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,22,20,-,-,-,-,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/Straton-Comp Driver-Automatic-Version C Grey-2a5d?optimizer=image&quality=100,https://www.stratonwc.com
Steinhart,Marine-Chronograph,All,-,-,-,https://www.extropian.co/watches/steinhart-marine-chronograph-all,11000,10000,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,44,16,160,-,-,-,-,-,White,-,-,-,-,-,No,-,-,-,ETA Valjoux,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,-,-,-,-,Sapphire,Domed,Yes,-,316L Stainless Steel,316L Stainless Steel,-,-,-,-,-,-,316L Stainless Steel,-,-,22,-,-,-,-,Spring-bars,Butterfly,316L Stainless Steel,300,-,-,-,-,-,300,-,https://extropian.b-cdn.net/data/brand_images/Steinhart-Marine-Chronograph-All---Dk9Y?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Straton,Speciale,Quartz,Version Yellow,Rally Chronograph,No,https://www.extropian.co/watches/straton-speciale-quartz-version-yellow,499,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,13,40.8,Cushion,Scratch-Resistant,Polished,No,Yellow,-,Plain,-,Applied,Baton,No,-,No,No,Seiko Meca-quartz VK67,Meca-quartz,-,28.800 / 4Hz / 8 Movements Per Second,-,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/Straton-Speciale-Quartz-Version Yellow-f43d?optimizer=image&quality=100,https://www.stratonwc.com
Squale,Sub-39,All,SuperBlue,-,-,https://www.extropian.co/watches/squale-sub-39-all-superblue,1284,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,null,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://extropian.b-cdn.net/data/brand_images/squale-rubber-1545--copy-steel-black-1545ssbk-ht-YyNj?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Straton,Comp Driver,Automatic,Version B Black - Orange,Rally Chronograph,No,https://www.extropian.co/watches/straton-comp-driver-automatic-version-b-black-orange,1199,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,-,13,45,Cushion,No,-,No,Black,-,Plain,-,Applied,Baton,No,-,No,No,ETA 2894-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,22,20,-,-,-,-,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/Straton-Comp Driver-Automatic-Version B Black/ Orange-4373?optimizer=image&quality=100,https://www.stratonwc.com
Studio Underd0g,02 Series,Field,Midnight,Field,No,https://www.extropian.co/watches/studio-underd0g-02-series-field-midnight,800,,,Pre-Order,-,No,2023-11-01,316L Stainless Steel,316L Stainless Steel,37,12,9.8,46,Round,No,Brushed & Polished,Yes,Black,Sapphire,Multi-layered,Glossy,Applied,Pencil,No,-,No,No,Sellita SW210-1,Handwind,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,18,16,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,2,UK,-,UK,UK,100,-,https://extropian.b-cdn.net/data/brand_images/studio-underd0g-field-02-series--copy-full-mo0n-E2MD?optimizer=image&quality=100,https://underd0g.com
Swiss Watch Company (SWC),Ark,GMT,Midnight Blue,GMT,No,https://www.extropian.co/watches/swiss-watch-company-swc-ark-gmt-midnight-blue,250,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,38,-,9,46,Round,Scratch-Resistant,Brushed & Polished,No,Blue,-,Plain,Matte,Painted,Syringe,No,BGW9,No,No,Ronda 515.24H,Quartz,-,32MHz (Quartz),Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Rubber (Silicone),No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,3,USA,Switzerland,Switzerland,USA,100,-,https://extropian.b-cdn.net/data/brand_images/swiss-watch-company-swc--gmt-ark-midnight-blue-YzMD?optimizer=image&quality=100,https://swcusa.com
Straton,Three Hand Automatic 43mm,All,Version C – Green,-,-,https://www.extropian.co/watches/straton-three-hand-automatic-43mm-all-version-c-green,,,,Sold Out,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,null,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://extropian.b-cdn.net/data/brand_images/Straton-Comp Driver-Meca-Quartz-Version C Grey-46e8?optimizer=image&quality=100,https://www.stratonwc.com
Raven,Deep Tech,All,Version 5,Diver,No,https://www.extropian.co/watches/raven-deep-tech-all-version-5,1100,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42.5,17,-,52,Round,No,Brushed,-,Black,-,Plain,-,Applied,-,No,BGW9,No,No,ETA 2826-2,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,18,Oyster Type,-,-,Spring-bars,-,316L Stainless Steel,2500,1,USA,-,-,USA,2500,Automatic Helium Release Valve,https://extropian.b-cdn.net/data/brand_images/Raven-Deep Tech-All-Version 5-d71a?optimizer=image&quality=100,https://ravenwatches.com
Raven,Solitude,All,Black Dial – Pepsi Bezel,Diver,No,https://www.extropian.co/watches/raven-solitude-all-black-dial-pepsi-bezel,480,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,42,13,-,47,Round,No,Brushed & Polished,Yes,Black,-,Plain,-,Applied,-,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,-,316L Stainless Steel,Dive Countdown (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,18,-,Pin and Collar,Brushed & Polished,Spring-bars,Deployant Quick Adjust,316L Stainless Steel,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/Raven-Solitude-All-Black Dial – Pepsi Bezel-f327?optimizer=image&quality=100,https://ravenwatches.com
Steinhart,Ocean 2 premium Carbon Black Diver Watch,All,-,-,-,https://www.extropian.co/watches/steinhart-ocean-2-premium-carbon-black-diver-watch-all,8470,7700,,Yes,-,-,-,Carbon Fiber,316L Stainless Steel,43,14.5,145,-,-,-,-,-,White,-,-,-,-,-,Yes,BGW9,-,-,SW200-1 Elabor premium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,-,-,-,-,Sapphire,Domed,Yes,-,Ceramic,Ceramic,-,-,-,-,Screwdown,-,Leather,-,-,22,-,-,-,DLC,Spring-bars,-,316L Stainless Steel,3000,-,-,-,-,-,3000,-,https://extropian.b-cdn.net/data/brand_images/Steinhart-Ocean 2 premium Carbon Black Diver Watch-All---0OzX?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Swiss Watch Company (SWC),Tremor,All,Blue,Diver,No,https://www.extropian.co/watches/swiss-watch-company-swc-tremor-all-blue,700,,,Yes,-,No,2024-02-10,316L Stainless Steel,316L Stainless Steel,42,-,13.3,47.8,Round,No,Brushed & Polished,No,Blue,-,Plain,Sunburst,Applied,Sword,No,-,No,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,-,316L Stainless Steel,300,3,USA,Switzerland,Switzerland,USA,300,"""The Tremor features a unique lume application. We have kept the lume in its powder form as this is where it glows brightest and encapsulated it in stainless steel indices""",https://extropian.b-cdn.net/data/brand_images/swiss-watch-company-swc--all-tremor--copy-purple-I5Nz?optimizer=image&quality=100,https://swcusa.com
Straton,Curve Chrono,42mm,Version D Blue,Rally Chronograph,No,https://www.extropian.co/watches/straton-curve-chrono-42mm-version-d-blue,499,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,42,14.5,13.9,47.4,Cushion,No,Brushed & Polished,No,Blue,-,Plain,-,Applied,Obelisque,No,C3 SL,No,No,Seiko Meca-quartz VK64,Meca-quartz,-,32MHz (Quartz),-,No,Flyback,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,12-Hour,Screwdown,Chronograph,Leather (Rally),No,No,22,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/Straton-Curve Chrono-42mm-Version D Blue-a3ef?optimizer=image&quality=100,https://www.stratonwc.com
Steinhart,Ocean 2 premium WHITE Diver Watch,All,-,-,-,https://www.extropian.co/watches/steinhart-ocean-2-premium-white-diver-watch-all,8030,7300,,Yes,-,-,-,-,Sapphire,43,13,130,-,-,-,-,-,White,Silver,-,-,-,-,Yes,BGW9,-,-,ETA 2892SW300,Automatic,-,-,-,Yes,-,-,-,-,-,-,-,-,-,-,No,-,-,-,-,Sapphire,Domed,Yes,-,Sapphire,Sapphire,-,-,-,-,Screwdown,-,316L Stainless Steel,-,-,22,-,-,-,-,Spring-bars,-,316L Stainless Steel,3000,-,-,-,-,-,3000,-,https://extropian.b-cdn.net/data/brand_images/Steinhart-Ocean 2 premium WHITE Diver Watch-All---Sm79?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Straton,Syncro,Checkered Racing Bezel,Version E All Black,Rally Chronograph,No,https://www.extropian.co/watches/straton-syncro-checkered-racing-bezel-version-e-all-black,499,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,44,-,14.9,49.9,Round,DLC,DLC,No,Black,-,-,-,Applied,Obelisque,No,C3 SL,No,No,Seiko Meca-quartz VK64,Meca-quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,-,No,Screwdown,Chronograph,Leather (Rally),No,No,22,-,-,-,-,-,Pin Buckle,316L Stainless Steel,200,2,Switzerland,-,-,Switzerland,200,-,https://extropian.b-cdn.net/data/brand_images/Straton-Syncro-Checkered Racing Bezel-Version E All Black-efbc?optimizer=image&quality=100,https://www.stratonwc.com
Seals,Sea Storm,No Date,Sea Foam with Granulated Black Dial,Diver,No,https://www.extropian.co/watches/seals-sea-storm-no-date-sea-foam-with-granulated-black-dial,690,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,38,-,11.1,47,Round,No,Brushed & Polished & Sandblasted,No,Black,-,Textured,Textured,Applied,Baton,No,C3 SL,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,Yes,No,-,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Leather (Rally),Canvas,20,-,H Link,-,Brushed & Polished,Quick Release Spring-bars,Butterfly,316L Stainless Steel,150,1,USA,-,USA,USA,150,-,https://extropian.b-cdn.net/data/brand_images/Seals-Sea Storm-No Date-Sea Foam with Granulated Black Dial-05d4?optimizer=image&quality=100,https://seals-watches.com
Raven,Airfield,All,Grey Dial - Red Second Hand,Pilot,Field,https://www.extropian.co/watches/raven-airfield-all-grey-dial-red-second-hand,420,,,Pre-Order,-,No,2021-08-01,316L Stainless Steel,316L Stainless Steel,40,13,-,48,Round,No,Brushed & Polished,Yes,Grey,-,Plain,Glossy,Painted,Syringe,No,-,No,No,Seiko NH38A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,Ceramic,316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,16,Oyster Type,-,Brushed,Quick Release Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/raven-all-airfield-grey-dial-red-second-hand-QwMD?optimizer=image&quality=100,https://ravenwatches.com
Straton,Speciale,Automatic,Plum-Off White,Rally Chronograph,No,https://www.extropian.co/watches/straton-speciale-automatic-plum-off-white,1199,,,Yes,-,No,2024-06-03,316L Stainless Steel,316L Stainless Steel,42,-,15.9,40.8,Cushion,DLC,Polished,No,Red,-,Plain,Glossy,Applied,Pencil,No,-,No,No,ETA Valjoux 7750,Automatic,48,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,Day Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,Chronograph,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,100,2,Switzerland,-,-,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/straton-automatic-speciale--copy-blue-orange-M1ND?optimizer=image&quality=100,https://www.stratonwc.com
