brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Bravur Watches,Team Heritage,All,Peu - Black PVD,Sport,No,https://www.extropian.co/watches/bravur-watches-team-heritage-all-peu-black-pvd,1195,,,Yes,-,No,2024-04-02,316L Stainless Steel,316L Stainless Steel,37,11.5,-,44.6,Avant Garde,PVD,Brushed & Polished,No,White,-,Textured,Textured,Applied,Obelisque,No,-,No,No,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Rubber (Silicone),No,No,18,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,Sweden,-,Sweden,Sweden,100,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-team-heritage--copy-peu-stainless-steel-QwNj?optimizer=image&quality=100,https://bravurwatches.com
Deep Blue,Pro Diver 200,Diver,Blue dial quartz,Diver,No,https://www.extropian.co/watches/deep-blue-pro-diver-200-diver-blue-dial-quartz,249.99,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,41,15,15,48,Round,-,-,No,Black,-,Plain,-,Applied,Syringe,No,No,No,Yes,null,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Aluminum,-,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Silicone),No,No,22,-,-,-,-,Screws,Pin Buckle,-,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-diver-pro-diver-200--copy-black-dial-quartz-AwOT?optimizer=image&quality=100,https://deepbluewatches.com
Farer,Field,Automatic,Pembroke,Field,No,https://www.extropian.co/watches/farer-field-automatic-pembroke,995,,,Discontinued,100,No,-,316L Stainless Steel,316L Stainless Steel,38.5,12.3,12.3,45,Round,No,Brushed & Polished,No,White,-,Sector,Matte,Painted,Sword,No,-,-,Yes,Sellita SW221-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date Pointer / Date Wheel,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,Yes,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,Leather,Nylon (NATO Style),20,-,Jubilee Style,-,-,Quick Release Spring-bars,Deployant Tri-Fold,316L Stainless Steel,200,5,UK,Switzerland,-,UK,200,-,https://extropian.b-cdn.net/data/brand_images/Farer-Field-Automatic-Pembroke-7083?optimizer=image&quality=100,https://farer.com
Farer,Three Hand Automatic,II,Beagle,Dress,No,https://www.extropian.co/watches/farer-three-hand-automatic-ii-beagle,1075,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,10,-,43,Round,No,Brushed & Polished,-,White,-,Sector,-,Painted,Syringe,No,-,-,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,50,5,UK,-,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-Three Hand Automatic-II-Beagle-e117?optimizer=image&quality=100,https://farer.com
Brew Watches,Retromatic,All,Blue,-,No,https://www.extropian.co/watches/brew-watches-retromatic-all-blue,525,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,10.5,-,39.5,-,No,-,No,Blue,-,Textured,Textured,Painted,Baton,No,-,-,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,20,-,-,-,Brushed,Quick Release Spring-bars,-,316L Stainless Steel,50,1,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Brew Watches-Retromatic-All-Blue-f642?optimizer=image&quality=100,https://www.brew-watches.com
Deep Blue,Master 1000 II,Automatic Diver 44mm,Black ceramic bezel - Black dial - PVD Black case - Steel bracelet,Diver,No,https://www.extropian.co/watches/deep-blue-master-1000-ii-automatic-diver-44mm-black-ceramic-bezel-black-dial-pvd-black-case-steel-bracelet,399,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,44,15,15,-,Round,No,No,No,Black,Enamel,Plain,-,Applied,Sword,No,No,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Aluminum,No,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,Oyster Type,Pin and Collar,-,Screws,Deployant Double Pushers Diver Extension,316L Stainless Steel,330,1,USA,-,-,USA,330,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-automatic-diver-44mm-master-1000-ii---copy-black-ceramic-bezel-black-dial-white-lume-texture-dial-k1OD?optimizer=image&quality=100,https://deepbluewatches.com
Farer,Quartz,All,Pendine,Chronograph,No,https://www.extropian.co/watches/farer-quartz-all-pendine,640,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,11,-,45,Round,No,Brushed & Polished,No,White,-,Plain,Matte,Raised,Syringe,No,-,-,Yes,ETA 251.294 FK PowerDrive,Quartz,-,32MHz (Quartz),Yes,No,Split-Second Flyback,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,50,5,UK,Switzerland,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-Quartz-All-Pendine-3df3?optimizer=image&quality=100,https://farer.com
Farer,Quartz,All,Elvington,Chronograph,No,https://www.extropian.co/watches/farer-quartz-all-elvington,630,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,11,-,45,Round,No,Brushed & Polished,No,Black,-,Plain,Matte,Raised,Syringe,No,-,-,Yes,ETA 251.294 FK PowerDrive,Quartz,-,32MHz (Quartz),Yes,No,Split-Second Flyback,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,50,5,UK,Switzerland,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-Quartz-All-Elvington-4a55?optimizer=image&quality=100,https://farer.com
Formex,Essence,Automatic Chronometer 39 mm,Mother of Sky,Dress,Sport,https://www.extropian.co/watches/formex-essence-automatic-chronometer-39-mm-mother-of-sky,1690,,,Yes,-,No,2023-03-23,316L Stainless Steel,Sapphire,39,10,10,45,Round,No,Brushed & Polished,No,Blue,Mother of Pearl,Multi-layered,Mother of Pearl,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Butterfly Quick Adjust,316L Stainless Steel,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-39-mm-essence-mother-of-sky-AyNj?optimizer=image&quality=100,https://formexwatch.com
Eza,Sealander,Bronze,Blue,Diver,No,https://www.extropian.co/watches/eza-sealander-bronze-blue,1204,1095,,Yes,-,No,-,Bronze,-,41,14.2,-,49,Round,No,Brushed & Polished,No,Blue,-,Plain,-,Applied,Sword,No,C3 SL,No,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,Bronze,Dive Count-Up (60mn),Uni,-,No,Screwdown,No,Leather,Rubber (Tropic),No,22,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,2,Germany,-,Germany,Germany,300,-,https://extropian.b-cdn.net/data/brand_images/Eza-Sealander-Bronze-Blue-7462?optimizer=image&quality=100,https://ezawatches.com
Farer,Field,II,Lomond,Field,No,https://www.extropian.co/watches/farer-field-ii-lomond,1095,,,Yes,100,No,2024-12-05,316L Stainless Steel,316L Stainless Steel,38,11.7,-,45,Round,No,Brushed & Polished,No,Blue,-,Textured,Textured,Painted,Sword,No,-,No,Yes,Sellita SW221-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date Pointer / Date Wheel,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,Sailcloth,No,20,-,Jubilee Style,Screws,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,150,5,UK,Switzerland,-,UK,150,-,https://extropian.b-cdn.net/data/brand_images/farer-ii-field--copy-pembroke-Y4Mj?optimizer=image&quality=100,https://farer.com
Farer,Cushion Case Manual,All,Mansfield,Dress,No,https://www.extropian.co/watches/farer-cushion-case-manual-all-mansfield,895,,,Yes,50,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,38.5,10.5,-,43.8,Cushion,No,Brushed & Polished,No,Green,-,Sector,Textured,Applied,Dauphine,No,No,No,No,Sellita SW216-1,Handwind,45,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-eastern-arabic-cushion-case-manual--copy-mansfield-czMz?optimizer=image&quality=100,https://farer.com
Dan Henry,1964,Gran Turismo Chronograph,White Panda Tricompax,Rally Chronograph,No,https://www.extropian.co/watches/dan-henry-1964-gran-turismo-chronograph-white-panda-tricompax,260,,,Yes,1964,No,-,316L Stainless Steel,316L Stainless Steel,38,12.9,-,44.7,Round,No,-,No,White,-,Plain,-,Applied,-,No,-,-,No,Seiko Meca-quartz VK63,Quartz,-,32MHz (Quartz),-,No,Flyback,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Mineral,Boxed Double Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,Leather,No,19,-,Beads of Rice,-,-,Spring-bars,-,316L Stainless Steel,50,1,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Dan Henry-1964-Gran Turismo Chronograph-White Panda Tricompax-b5fa?optimizer=image&quality=100,https://danhenrywatches.com/?lang
Christopher Ward,C12 The Twelve,Automatic 40mm,Nordic Blue Brushed Steel,Sport,No,https://www.extropian.co/watches/christopher-ward-c12-the-twelve-automatic-40mm-nordic-blue-brushed-steel,1050,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel PVD & Sapphire,40,9.95,9.95,44.5,Cushion,No,Brushed & Polished & Sandblasted,No,Blue,-,Plain,-,Applied,Alpha,No,C1,No,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,25,-,-,-,-,Quick Release Spring-bars,-,-,100,5,UK,Switzerland,Switzerland,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Christopher Ward-C12-All---UCrK?optimizer=image&quality=100,https://www.christopherward.com/home
Bravur Watches,BW003,Automatic Gold PVD,Bottle Green Dial,Dress,No,https://www.extropian.co/watches/bravur-watches-bw003-automatic-gold-pvd-bottle-green-dial,1400,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,10.1,-,44.5,Round,PVD,-,No,Green,-,Plain,Sunburst,Applied,Skeleton,No,C1 SL,No,No,Sellita SW300-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Sweden,Sweden,Sweden,Sweden,50,-,https://extropian.b-cdn.net/data/brand_images/Bravur Watches-BW003 Gold PVD-All-bottle green dial-itT1?optimizer=image&quality=100,https://bravurwatches.com
Deep Blue,Pro Diver 200,Diver,Black dial quartz,Diver,No,https://www.extropian.co/watches/deep-blue-pro-diver-200-diver-black-dial-quartz,249.99,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,41,15,15,48,Round,-,-,No,Black,-,Plain,-,Applied,Syringe,No,No,No,Yes,null,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Aluminum,-,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Silicone),No,No,22,-,-,-,-,Screws,Pin Buckle,-,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-all-----AyNz?optimizer=image&quality=100,https://deepbluewatches.com
Bravur Watches,Grand Tour,All,La Corsa Rosa III,Chronograph,No,https://www.extropian.co/watches/bravur-watches-grand-tour-all-la-corsa-rosa-iii,2590,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,38.2,14.4,-,46.3,Round,PVD Black plated,Brushed & Polished,No,Grey,-,Textured,Textured,Cut In,Sword,No,-,No,No,Sellita SW511b,Automatic,62,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,Chronograph,Rubber (Natural),No,No,18,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,2,Sweden,Sweden,Sweden,Sweden,100,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-grand-tour-la-corsa-rosa-iii-YyMj?optimizer=image&quality=100,https://bravurwatches.com
Deep Blue,Daynight Titanium Tritium T-100,Quartz Lefty Diver 45mm,Black,Diver,No,https://www.extropian.co/watches/deep-blue-daynight-titanium-tritium-t-100-quartz-lefty-diver-45mm-black,399.99,,,Yes,-,-,-,Titanium,-,45,15,15,-,Round,-,-,No,Black,Enamel,Plain,Textured,Painted,Sword,No,Tritium Tube,No,No,Ronda Powertech 515,Quartz,-,32MHz (Quartz),No,No,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Aluminum,No,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Nylon (NATO Style),No,No,22,-,-,-,-,Screws,Pin Buckle,-,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-all-----k4OT?optimizer=image&quality=100,https://deepbluewatches.com
Dufrane,Bergstrom,Classic - Standard - Matte Steel,Black,Pilot,No,https://www.extropian.co/watches/dufrane-bergstrom-classic-standard-matte-steel-black,599,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,41.5,11,-,51,Round,No,Bead Blasted,Yes,Black,-,Plain,-,Painted,Cathedral,No,C3,No,No,ETA 6498-1,Handwind,46,18.000 / 2.5Hz / 5 Movements Per Second,-,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,22,-,-,-,-,Screws,-,316L Stainless Steel,50,1,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Dufrane-Aviator Watch-The Bergstrom-Classic - Standard - Matte Steel-f864?optimizer=image&quality=100,https://www.dufranewatches.com
Bravur Watches,BW003,Automatic,Midnight Blue Dial,Dress,No,https://www.extropian.co/watches/bravur-watches-bw003-automatic-midnight-blue-dial,1350,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,10.1,-,44.5,Cushion,No,-,No,Blue,-,Plain,Sunburst,Applied,Skeleton,No,C1 SL,No,No,Sellita SW300-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Sweden,Sweden,Sweden,Sweden,50,-,https://extropian.b-cdn.net/data/brand_images/Bravur Watches-BW003-All-midnight blue dial-GKHH?optimizer=image&quality=100,https://bravurwatches.com
Farer,Three Hand Automatic,III,Endurance Eastern Arabic Limited Edition,Dress,No,https://www.extropian.co/watches/farer-three-hand-automatic-iii-endurance-eastern-arabic-limited-edition,925,,,Yes,100,No,2024-11-27,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,10.8,-,45,Round,PVD,Brushed & Polished,No,Grey,-,Sector,Brushed,Applied,Syringe,No,Lumicast,No,No,La Joux-Perret G101,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,UK,Switzerland,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-iii-three-hand-automatic--copy-endurance-limited-edition-A3Mj?optimizer=image&quality=100,https://farer.com
Christopher Ward,Christopher Ward,All,Christopher Ward,-,-,https://www.extropian.co/watches/christopher-ward-christopher-ward-all-christopher-ward,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,null,-,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://extropian.b-cdn.net/data/brand_images/Christopher Ward-C12-All---tT2u?optimizer=image&quality=100,https://www.christopherward.com/home
Elka Watch Co,D08-0804,D,Baby Blue,Dress,No,https://www.extropian.co/watches/elka-watch-co-d08-0804-d-baby-blue,1625,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Blue,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Suede,No,No,20,18,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d08-0808--copy-baby-blue-Q2ND?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Eza,Vintage,1972 Diver,Black Dial,Diver,No,https://www.extropian.co/watches/eza-vintage-1972-diver-black-dial,1204,1095,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39.6,11.96,-,50,Round,No,Brushed & Polished,No,Black,-,Plain,-,Applied,Sword,No,-,No,No,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,-,No,Screwdown,No,Leather,Rubber (Tropic),No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,200,2,Germany,-,Germany,Germany,200,-,https://extropian.b-cdn.net/data/brand_images/eza-1972-diver-vintage-black-dial-k0Mz?optimizer=image&quality=100,https://ezawatches.com
Farer,Segrave,Monopusher Automatic,(Black),Chronograph,No,https://www.extropian.co/watches/farer-segrave-monopusher-automatic-black,1995,,,Yes,150,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40.5,14.7,12.2,44,Round,No,Brushed & Polished,No,Black,-,Plain,Matte,Applied,Sword,No,-,-,Yes,Sellita SW510 MP,Automatic,62,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,Chronograph (Single Pusher),Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,5,UK,Switzerland,-,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Farer-Segrave-Monopusher Automatic-(Black)-d36c?optimizer=image&quality=100,https://farer.com
Elka Watch Co,D05-1001,D,Green Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d05-1001-d-green-dial,1662,,,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Green,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,20,Milanese,-,Polished,Quick Release Spring-bars,Quick Adjust,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d04-1001--copy-black-dial-A5Mj?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Deep Blue,Ladies Lizzie Blue,Diver,Lavender ceramic bezel - White mother of pearl dial,Diver,No,https://www.extropian.co/watches/deep-blue-ladies-lizzie-blue-diver-lavender-ceramic-bezel-white-mother-of-pearl-dial,299,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,36,15,15,-,Round,No,No,No,Mother of Pearl,Mother of Pearl,Plain,Mother of Pearl,Applied,Sword,No,Black SuperLuminova,No,No,Ronda 515.24H,Quartz,-,32MHz (Quartz),Yes,No,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,18,-,Oyster Type,Pin and Collar,-,Screws,Deployant Diver Extension,316L Stainless Steel,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-diver-ladies-lizzie-blue--copy-ceramic-black-white-bezel-black-mother-of-pearl-dial-g0NT?optimizer=image&quality=100,https://deepbluewatches.com
Carpenter,M21 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m21-brooklyn-field-all,625,,,Out of Stock,100,-,-,Brass,Sapphire,-,-,-,-,-,-,-,-,Cream,-,-,Matte,-,-,No,-,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M21 BROOKLYN FIELD-All---aE2i?optimizer=image&quality=100,https://carpenterwatches.com
Deep Blue,Pro Sea Diver 45mm,Automatic,Black ceramic bezel - Orange dial,Diver,No,https://www.extropian.co/watches/deep-blue-pro-sea-diver-45mm-automatic-black-ceramic-bezel-orange-dial,599,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,45,15,15,-,Cushion,No,No,No,Orange,Enamel,Plain,-,Painted,Plongeur,No,C1,No,Yes,Seiko NH36A,Automatic,40,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Day Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,24,-,Oyster Type,Pin and Collar,-,Screws,Deployant Diver Extension,316L Stainless Steel,1000,1,USA,-,-,USA,1000,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-automatic-pro-sea-diver-45mm--copy-black-ceramic-bezel-yellow-dial-I1ND?optimizer=image&quality=100,https://deepbluewatches.com
Carpenter,G4 BROOKLYN GENT,All,-,-,-,https://www.extropian.co/watches/carpenter-g4-brooklyn-gent-all,895,,,Out of Stock,250,-,-,Bronze,Sapphire,-,-,-,-,-,-,-,-,Black,-,-,Brushed,-,-,No,-,-,-,ETA 2824-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,-,-,-,-,-,-,-,-,-,Screwdown,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-G4 BROOKLYN GENT-All---dFTq?optimizer=image&quality=100,https://carpenterwatches.com
